	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
1284	1284	ko:K02805	0.00039708801653915126	7.831352597720968	0.0004634213189575744
1285	1285	ko:K02806	2.7340301427056327e-34	77.2821163984265	1.5995059798908062e-33
1286	1286	ko:K02808	4.243209316372072e-30	67.63223289265392	2.0298500908052305e-29
1287	1287	ko:K02809	6.981584792905445e-45	101.67305324603501	1.0793583181731384e-43
1288	1288	ko:K02810	6.981584792905445e-45	101.67305324603501	1.0793583181731384e-43
1289	1289	ko:K02814	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1290	1290	ko:K02815	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
1291	1291	ko:K02817	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
1292	1292	ko:K02818	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
1293	1293	ko:K02819	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
1294	1294	ko:K02821	2.0131625337004215e-64	146.6657390661937	9.301725979574901e-63
1295	1295	ko:K02822	9.033941991000665e-47	106.02051055469491	1.5630641759748387e-45
1296	1296	ko:K02823	9.195545804663999e-27	59.95107829569046	3.716609268564992e-26
1297	1297	ko:K02824	1.2393655438480561e-29	66.56036810633915	5.886986333278266e-29
1298	1298	ko:K02825	9.998870705248724e-21	46.05181479573305	2.974060591627016e-20
1299	1299	ko:K02834	5.8727465667004406e-37	83.42532601744344	3.993074839498995e-36
1300	1300	ko:K02835	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1301	1301	ko:K02836	4.015794478235232e-34	76.89765795645589	2.3095078286427798e-33
1302	1302	ko:K02837	1.933412524733942e-36	82.23377675867098	1.2929696259158238e-35
1303	1303	ko:K02838	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1305	1305	ko:K02841	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
1306	1306	ko:K02843	1.4681487989902595e-21	47.9702846661094	4.532644659600908e-21
1307	1307	ko:K02844	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1308	1308	ko:K02847	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
1309	1309	ko:K02848	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
1310	1310	ko:K02849	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1311	1311	ko:K02850	0.00039708801653915126	7.831352597720968	0.0004634213189575744
1312	1312	ko:K02851	1.4681487989902595e-21	47.9702846661094	4.532644659600908e-21
1313	1313	ko:K02858	3.2120190435669704e-20	44.8848021349326	9.255896124127075e-20
1315	1315	ko:K02860	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1316	1316	ko:K02863	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1317	1317	ko:K02864	1.295146805026237e-40	91.8447796680808	1.3099668928449451e-39
1318	1318	ko:K02867	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1319	1319	ko:K02871	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1320	1320	ko:K02874	1.1342801855521073e-42	96.58257565375646	1.3485331094897277e-41
1321	1321	ko:K02876	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1322	1322	ko:K02878	5.8727465667004406e-37	83.42532601744344	3.993074839498995e-36
1323	1323	ko:K02879	1.5767113416222893e-40	91.64806247126053	1.5337101232144088e-39
1324	1324	ko:K02881	2.6409510660852435e-31	70.40899877822746	1.3731594673532737e-30
1325	1325	ko:K02884	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1326	1326	ko:K02886	1.1342801855521073e-42	96.58257565375646	1.3485331094897277e-41
1327	1327	ko:K02887	3.9835880363097314e-39	88.41863569693278	3.171893646089203e-38
1328	1328	ko:K02888	1.5767113416222893e-40	91.64806247126053	1.5337101232144088e-39
1329	1329	ko:K02890	1.764891772511339e-38	86.930144163959	1.3463508343397943e-37
1330	1330	ko:K02892	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1331	1331	ko:K02895	5.8727465667004406e-37	83.42532601744344	3.993074839498995e-36
1332	1332	ko:K02897	2.9019444623240225e-48	109.45870344715965	5.727818535829842e-47
1333	1333	ko:K02899	2.347767662017355e-38	86.64476858814456	1.7547836973828246e-37
1334	1334	ko:K02902	5.8727465667004406e-37	83.42532601744344	3.993074839498995e-36
1335	1335	ko:K02904	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1336	1336	ko:K02906	2.89111066790755e-41	93.34434807030644	3.0375338438532553e-40
1337	1337	ko:K02907	2.707304731754479e-41	93.41003523669937	2.881649486731338e-40
1338	1338	ko:K02909	9.456295657956543e-38	85.25155280689441	6.841512125489556e-37
1339	1339	ko:K02911	2.7789646650270852e-49	111.80459112102436	6.04239054973269e-48
1340	1340	ko:K02913	3.8883129795913136e-51	116.07386436047192	9.881175359386425e-50
1341	1341	ko:K02914	1.9706350942103988e-35	79.91212238114797	1.2103628841479579e-34
1342	1342	ko:K02916	9.308193031397155e-35	78.3595832713417	5.565751892008946e-34
1343	1343	ko:K02919	1.2403297450972876e-39	89.58544135903666	1.0419794924722254e-38
1344	1344	ko:K02926	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1345	1345	ko:K02931	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1346	1346	ko:K02933	1.1342801855521073e-42	96.58257565375646	1.3485331094897277e-41
1347	1347	ko:K02935	4.1401827960990055e-42	95.28783396524034	4.865313077727907e-41
1348	1348	ko:K02939	2.4649764104781665e-51	116.5296575050332	6.383817888537722e-50
1349	1349	ko:K02945	1.0673580958767513e-49	112.76148303068673	2.3977226617872213e-48
1350	1350	ko:K02946	1.9706350942103988e-35	79.91212238114797	1.2103628841479579e-34
1351	1351	ko:K02948	4.00972290725492e-39	88.41209648827203	3.171893646089203e-38
1352	1352	ko:K02950	2.6409510660852435e-31	70.40899877822746	1.3731594673532737e-30
1353	1353	ko:K02952	3.9835880363097314e-39	88.41863569693278	3.171893646089203e-38
1354	1354	ko:K02954	3.515860451377375e-50	113.87197036026389	8.12243670187523e-49
1355	1355	ko:K02956	5.8727465667004406e-37	83.42532601744344	3.993074839498995e-36
1356	1356	ko:K02959	5.8727465667004406e-37	83.42532601744344	3.993074839498995e-36
1357	1357	ko:K02961	2.347767662017355e-38	86.64476858814456	1.7547836973828246e-37
1358	1358	ko:K02963	1.6625917045426955e-28	63.96400495117951	7.47798437021084e-28
1359	1359	ko:K02965	2.347767662017355e-38	86.64476858814456	1.7547836973828246e-37
1360	1360	ko:K02967	1.1342801855521073e-42	96.58257565375646	1.3485331094897277e-41
1361	1361	ko:K02968	1.5767113416222893e-40	91.64806247126053	1.5337101232144088e-39
1362	1362	ko:K02970	2.0670165171855458e-32	72.95661670424406	1.1117049151952949e-31
1363	1363	ko:K02982	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1364	1364	ko:K02986	1.1342801855521073e-42	96.58257565375646	1.3485331094897277e-41
1365	1365	ko:K02988	1.1342801855521073e-42	96.58257565375646	1.3485331094897277e-41
1366	1366	ko:K02990	1.1342801855521073e-42	96.58257565375646	1.3485331094897277e-41
1367	1367	ko:K02992	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1368	1368	ko:K02994	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1369	1369	ko:K02996	1.6625917045426955e-28	63.96400495117951	7.47798437021084e-28
1370	1370	ko:K03040	5.412151983609416e-40	90.41475692714076	5.153585471980301e-39
1371	1371	ko:K03043	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1372	1372	ko:K03046	1.1342801855521073e-42	96.58257565375646	1.3485331094897277e-41
1373	1373	ko:K03048	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
1374	1374	ko:K03060	2.347767662017355e-38	86.64476858814456	1.7547836973828246e-37
1375	1375	ko:K03070	1.0114198837942376e-42	96.69721873660546	1.269269520835608e-41
1376	1376	ko:K03071	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
1377	1377	ko:K03072	1.1919123181846063e-38	87.3226745264061	9.284129283024155e-38
1378	1378	ko:K03073	9.308193031397155e-35	78.3595832713417	5.565751892008946e-34
1379	1379	ko:K03074	5.831988961085711e-31	69.6167797809288	2.9167118223584873e-30
1380	1380	ko:K03075	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1381	1381	ko:K03076	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1382	1382	ko:K03077	8.390242553437383e-36	80.76599391789874	5.380871643892177e-35
1383	1383	ko:K03078	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
1384	1384	ko:K03079	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
1385	1385	ko:K03086	1.593002026020035e-47	107.75587906796628	2.9711679989896616e-46
1386	1386	ko:K03087	0.000705840805409214	7.256120833986225	0.0008130166330860805
1387	1387	ko:K03088	3.0223345859175227e-41	93.29995923831738	3.1672196975104764e-40
1388	1388	ko:K03089	6.343309226538441e-40	90.25600312746461	5.861794389796659e-39
1389	1389	ko:K03090	0.00039708801653915126	7.831352597720968	0.0004634213189575744
1390	1390	ko:K03091	1.456521458782659e-25	57.188576294426866	5.597557893582506e-25
1391	1391	ko:K03092	1.2782733146185546e-29	66.52945750253315	5.987856333224704e-29
1392	1392	ko:K03095	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
1393	1393	ko:K03100	3.030078507526914e-76	173.88787853828697	2.1241895192421435e-74
1394	1394	ko:K03101	1.9567334810385874e-43	98.3398825071166	2.5747826323310344e-42
1395	1395	ko:K03106	8.702310231660167e-45	101.45274065045307	1.3105034593307495e-43
1396	1396	ko:K03110	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
1397	1397	ko:K03111	6.558908702224662e-51	115.55101550994728	1.656429986536986e-49
1398	1398	ko:K03112	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1400	1400	ko:K03116	6.321065605156438e-32	71.83883517345267	3.333521757531268e-31
1401	1401	ko:K03117	4.243209316372072e-30	67.63223289265392	2.0298500908052305e-29
1402	1402	ko:K03118	2.4844955468883372e-25	56.65455768514979	9.423469117208936e-25
1403	1403	ko:K03147	5.957189202433534e-27	60.38519875133505	2.5363278845125395e-26
1404	1404	ko:K03148	9.589702941968254e-18	39.18584176128868	2.4369832601276824e-17
1405	1405	ko:K03149	1.2282261098645644e-11	25.122865081604928	2.3645678800707004e-11
1406	1406	ko:K03150	2.347767662017355e-38	86.64476858814456	1.7547836973828246e-37
1407	1407	ko:K03151	9.998870705248724e-21	46.05181479573305	2.974060591627016e-20
1408	1408	ko:K03152	5.957189202433534e-27	60.38519875133505	2.5363278845125395e-26
1409	1409	ko:K03153	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1410	1410	ko:K03154	4.333008207488372e-15	33.07251435797322	1.0061685534921599e-14
1411	1411	ko:K03168	9.963641391279958e-26	57.568269811530506	3.8546304373876607e-25
1412	1412	ko:K03169	2.8035380138162665e-47	107.1906171748168	5.18144798371679e-46
1413	1413	ko:K03177	5.8727465667004406e-37	83.42532601744344	3.993074839498995e-36
1414	1414	ko:K03179	0.00017649913922302107	8.642194558526208	0.00021063853832720977
1415	1415	ko:K03182	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
1416	1416	ko:K03183	1.2782733146185546e-29	66.52945750253315	5.987856333224704e-29
1417	1417	ko:K03186	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
1418	1418	ko:K03187	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
1419	1419	ko:K03188	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
1420	1420	ko:K03189	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
1421	1421	ko:K03190	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
1422	1422	ko:K03191	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
1423	1423	ko:K03195	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1424	1424	ko:K03196	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1425	1425	ko:K03199	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1426	1426	ko:K03203	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
1427	1427	ko:K03205	1.908862036083533e-12	26.984513844051385	3.86525549736835e-12
1428	1428	ko:K03210	4.067018024085064e-48	109.12117440501012	7.912198701401852e-47
1429	1429	ko:K03215	5.3740458230199285e-55	124.96059907771617	1.7480696253119224e-53
1430	1430	ko:K03216	3.763900905817316e-36	81.56760745323763	2.433071714316885e-35
1431	1431	ko:K03217	1.703836019203383e-50	114.5963724587877	4.123688841714855e-49
1432	1432	ko:K03218	5.922834471330129e-33	74.20649293866096	3.245585574181712e-32
1433	1433	ko:K03219	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
1434	1434	ko:K03221	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1435	1435	ko:K03222	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1436	1436	ko:K03223	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1437	1437	ko:K03224	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
1438	1438	ko:K03225	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1439	1439	ko:K03226	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1440	1440	ko:K03227	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1441	1441	ko:K03228	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1442	1442	ko:K03229	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1443	1443	ko:K03230	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1444	1444	ko:K03269	3.2577094940038916e-31	70.19911354358358	1.649545056366105e-30
1445	1445	ko:K03270	3.6824433300951545e-17	37.84037010063874	9.265355557033972e-17
1446	1446	ko:K03271	1.908862036083533e-12	26.984513844051385	3.86525549736835e-12
1447	1447	ko:K03272	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
1448	1448	ko:K03273	2.4844955468883372e-25	56.65455768514979	9.423469117208936e-25
1449	1449	ko:K03274	2.4205906683866732e-20	45.16769027164874	7.106225023581381e-20
1452	1452	ko:K03279	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1453	1453	ko:K03281	2.472150965070212e-09	19.818177229203442	4.12295562919421e-09
1454	1454	ko:K03282	9.456295657956543e-38	85.25155280689441	6.841512125489556e-37
1455	1455	ko:K03284	1.4776217355704635e-17	38.75351272105368	3.7363246124561594e-17
1456	1456	ko:K03285	9.118638553833185e-75	170.4835614629887	5.980061993529957e-73
1457	1457	ko:K03286	1.8829437883926673e-37	84.56281204370498	1.313216028062536e-36
1458	1458	ko:K03287	0.00039708801653915126	7.831352597720968	0.0004634213189575744
1460	1460	ko:K03290	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1461	1461	ko:K03291	0.00039708801653915126	7.831352597720968	0.0004634213189575744
1462	1462	ko:K03292	8.328392761599332e-25	55.44495683307522	3.0645470559875915e-24
1463	1463	ko:K03293	1.2680895569817684e-14	31.998679819861167	2.87245244495146e-14
1464	1464	ko:K03294	3.9835880363097314e-39	88.41863569693278	3.171893646089203e-38
1465	1465	ko:K03296	3.169456592087908e-71	162.3299814514368	1.7414879058688425e-69
1466	1466	ko:K03297	0.00039708801653915126	7.831352597720968	0.0004634213189575744
1467	1467	ko:K03298	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
1468	1468	ko:K03299	2.7022973222245612e-11	24.33433375161729	5.0915388842284824e-11
1469	1469	ko:K03300	2.4844955468883372e-25	56.65455768514979	9.423469117208936e-25
1471	1471	ko:K03303	8.012735636722288e-19	41.66808453643322	2.249985020643151e-18
1472	1472	ko:K03304	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
1473	1473	ko:K03305	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
1474	1474	ko:K03306	9.998870705248724e-21	46.05181479573305	2.974060591627016e-20
1475	1475	ko:K03307	4.3205405222095155e-49	111.36328904139735	9.102237183059011e-48
1476	1476	ko:K03308	5.105255088515685e-63	143.4325904398892	2.139996617515956e-61
1477	1477	ko:K03309	0.00017649913922302107	8.642194558526208	0.00021063853832720977
1478	1478	ko:K03310	3.395767591411455e-68	155.353256493468	1.7045914847751821e-66
1479	1479	ko:K03311	3.658041431082666e-53	120.7400820526228	1.0328886429709805e-51
1480	1480	ko:K03312	1.075726762347611e-20	45.97870536872777	3.1972989880887326e-20
1481	1481	ko:K03313	0.0028206239829180143	5.870797147970527	0.0032035355068560463
1482	1482	ko:K03315	2.695994621783397e-12	26.63925391776794	5.346134334163707e-12
1483	1483	ko:K03316	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
1484	1484	ko:K03317	0.00039708801653915126	7.831352597720968	0.0004634213189575744
1485	1485	ko:K03319	2.7146241404773645e-16	35.842707982232156	6.673314241342784e-16
1486	1486	ko:K03320	6.439451972901181e-31	69.51769444369573	3.1775256943951704e-30
1487	1487	ko:K03321	1.7062489964666228e-41	93.87169142095634	1.8750293026035914e-40
1488	1488	ko:K03322	1.2680895569817684e-14	31.998679819861167	2.87245244495146e-14
1489	1489	ko:K03324	1.0238268455775964e-18	41.42298425768949	2.816562891825783e-18
1490	1490	ko:K03325	4.478891350930562e-06	12.316135008472363	6.757392294205441e-06
1491	1491	ko:K03326	1.1919123181846063e-38	87.3226745264061	9.284129283024155e-38
1492	1492	ko:K03327	9.456295657956543e-38	85.25155280689441	6.841512125489556e-37
1493	1493	ko:K03328	2.5764276209840184e-29	65.82856390042723	1.1999719022819036e-28
1494	1494	ko:K03332	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
1495	1495	ko:K03335	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
1496	1496	ko:K03336	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
1497	1497	ko:K03337	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
1498	1498	ko:K03338	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
1499	1499	ko:K03339	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
1500	1500	ko:K03340	2.668216271867901e-06	12.834100371776444	4.036074167193037e-06
1501	1501	ko:K03342	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
1502	1502	ko:K03346	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
1504	1504	ko:K03367	0.000705840805409214	7.256120833986225	0.0008130166330860805
1505	1505	ko:K03380	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
1506	1506	ko:K03385	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
1507	1507	ko:K03386	1.933412524733942e-36	82.23377675867098	1.2929696259158238e-35
1508	1508	ko:K03387	8.535688687223968e-19	41.60486072412137	2.354552930953369e-18
1509	1509	ko:K03388	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
1510	1510	ko:K03389	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
1511	1511	ko:K03390	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
1512	1512	ko:K03394	4.333008207488372e-15	33.07251435797322	1.0061685534921599e-14
